Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
445	1	-4095.998	-4110.577	14.57965	20.56015	5.484211
446	0	-4099.299	-4109.493	10.1945	19.5432	5.711068
447	1	-4104.585	-4118.12	13.53475	21.87435	5.510552
448	0	-4100.634	-4111.669	11.03488	22.0938	5.618034
449	1	-4098.045	-4109.53	11.48531	20.58566	5.634289
450	0	-4107.394	-4117.098	9.703821	18.1598	5.731549
451	1	-4089.863	-4108.39	18.52717	20.60706	5.292207
452	0	-4100.524	-4115.129	14.60481	20.54277	5.483143
453	1	-4106.178	-4112.813	6.635092	18.633	5.901608
454	0	-4091.948	-4111.345	19.39756	22.11537	5.239207
455	1	-4106.2	-4112.756	6.556269	17.29253	5.891275
456	0	-4102.831	-4115.726	12.89484	19.31379	5.57238
457	1	-4120.44	-4126.602	6.161826	21.06163	5.877837
458	0	-4093.813	-4110.035	16.22216	17.24774	5.329686
459	1	-4115.465	-4127.279	11.81334	17.21444	5.583809
460	0	-4100.994	-4114.366	13.37178	20.52294	5.543398
461	1	-4097.293	-4112.927	15.63392	23.29256	5.37749
462	0	-4113.002	-4120.428	7.42586	17.2867	5.840821
463	1	-4101.826	-4115.136	13.3102	20.0759	5.550396
464	0	-4093.12	-4109.127	16.00673	19.719	5.414935
465	1	-4099.165	-4111.762	12.59632	20.45685	5.582043
466	0	-4110.094	-4123.706	13.61154	21.11997	5.523114
467	1	-4102.672	-4115.644	12.97219	20.0008	5.567713
468	0	-4097.083	-4107.818	10.7351	19.30562	5.684218
469	1	-4095.635	-4114.12	18.48518	23.65006	5.245396
470	0	-4094.643	-4101.826	7.182358	18.56573	5.872226
471	1	-4091.673	-4111.742	20.06883	21.70024	5.21365
472	0	-4110.578	-4120.755	10.17641	22.81443	5.630863
473	1	-4112.204	-4119.669	7.465649	15.89641	5.770637
474	0	-4096.598	-4109.012	12.41392	21.49015	5.571624
475	1	-4100.479	-4113.226	12.74659	17.19462	5.52863
476	0	-4100.33	-4117.293	16.96318	19.87943	5.367568
477	1	-4105.717	-4114.307	8.589903	17.59993	5.782468
478	0	-4116.245	-4123.015	6.769631	17.02991	5.871137
479	1	-4101.746	-4113.521	11.77432	19.37105	5.630431
480	0	-4108.706	-4114.484	5.778083	16.01327	5.884136
481	1	-4094.687	-4113.155	18.46759	22.84042	5.266856
482	0	-4086.912	-4106.644	19.73222	16.97144	5.105365
483	1	-4097.177	-4109.126	11.94877	19.35392	5.621413
484	0	-4089.671	-4108.166	18.49563	20.57712	5.293746
485	1	-4090.654	-4105.777	15.12258	21.12206	5.451539
486	0	-4094.779	-4105.629	10.84936	15.85059	5.553842
487	1	-4098.209	-4103.79	5.580354	17.04293	5.941347
488	0	-4108.443	-4117.695	9.251762	18.05601	5.75481
489	1	-4115.477	-4124.04	8.562735	19.03137	5.798206
490	0	-4118.076	-4121.892	3.81601	19.89667	6.028439
491	1	-4106.684	-4117.166	10.4821	20.17377	5.689926
492	0	-4108.021	-4116.554	8.533806	20.05045	5.788764
493	1	-4078.302	-4097.381	19.0793	19.04246	5.2459
494	0	-4100.82	-4109.013	8.192996	18.0017	5.812681
495	1	-4119.697	-4124.243	4.546011	18.09045	6.0155
496	0	-4107.23	-4123.94	16.70987	19.0738	5.370919
497	1	-4093.809	-4103.665	9.856157	20.32902	5.718348
498	0	-4100.507	-4112.433	11.92641	17.07287	5.570491
499	1	-4112.226	-4117.399	5.172355	16.06246	5.924792
500	0	-4107.623	-4120	12.37675	19.37168	5.599333
501	1	-4104.029	-4124.429	20.40005	23.48991	5.168316
502	0	-4096.543	-4114.196	17.65332	22.10481	5.318271
503	1	-4112.138	-4129.7	17.56216	22.00265	5.324246
504	0	-4108.042	-4118.479	10.43783	18.97165	5.699531
505	1	-4117.321	-4117.472	0.1517759	15.73846	6.223573
506	0	-4089.374	-4102.176	12.80169	18.70282	5.571712
507	1	-4094.318	-4110.696	16.37884	19.4582	5.39375
508	0	-4094.198	-4115.124	20.92554	20.13413	5.171789
509	1	-4108.683	-4122.818	14.13476	18.58841	5.49822
510	0	-4113.804	-4120.35	6.546064	19.98528	5.889346
511	1	-4109.444	-4125.59	16.14608	20.79451	5.406411
512	0	-4113.546	-4119.572	6.02654	22.02703	5.847516
513	1	-4099.368	-4103.929	4.560641	18.34258	6.014534
514	0	-4097.129	-4114.066	16.9376	20.10786	5.369798
515	1	-4090.598	-4105.932	15.33405	20.41904	5.448434
516	0	-4095.199	-4115.348	20.14935	19.4695	5.20021
517	1	-4108.138	-4115.184	7.045667	18.75616	5.879344
518	0	-4096.765	-4116.936	20.17083	21.86149	5.20732
519	1	-4090.041	-4101.974	11.93336	16.80641	5.555802
520	0	-4093.318	-4112.18	18.86133	18.71728	5.248174
521	1	-4104.348	-4114.605	10.25646	16.79724	5.655104
522	0	-4099.997	-4117.167	17.17014	22.41374	5.333741
523	1	-4094.514	-4105.269	10.75487	17.93821	5.668889
524	0	-4101.974	-4112.495	10.52092	19.92802	5.691112
525	1	-4107.9	-4112.873	4.973165	16.14909	5.941908
526	0	-4106.922	-4120.24	13.31721	21.71993	5.52431
527	1	-4088.782	-4106.818	18.0363	21.68703	5.307496
528	0	-4100.236	-4116.236	16.00045	16.84182	5.316334
529	1	-4111.459	-4121.816	10.3572	20.02151	5.698197
530	0	-4096.592	-4111.412	14.82	22.22276	5.443539
531	1	-4097.257	-4113.806	16.54926	17.99939	5.348394
532	0	-4100.479	-4111.144	10.66521	21.90236	5.640866
533	1	-4112.229	-4123.57	11.34151	20.74796	5.638352
534	0	-4097.111	-4113.316	16.20508	18.21708	5.375556
535	1	-4115.258	-4128.421	13.1628	18.53419	5.549522
536	0	-4096.535	-4108.409	11.87376	17.48947	5.591812
537	1	-4101.033	-4115.144	14.11091	20.35195	5.508881
538	0	-4107.253	-4118.026	10.7731	18.8016	5.680943
539	1	-4092.736	-4108.389	15.65267	20.94517	5.428588
540	0	-4107.421	-4119.47	12.04896	20.35031	5.610216
541	1	-4092.174	-4108.131	15.95781	18.63259	5.401264
542	0	-4112.89	-4127.339	14.44958	22.1804	5.461297
543	1	-4094.634	-4111.1	16.46603	18.39028	5.367
544	0	-4096.73	-4108.373	11.64344	21.68275	5.60239
545	1	-4095.418	-4107.195	11.77698	19.07026	5.629522
546	0	-4108.586	-4116.819	8.233738	17.15665	5.789786
547	1	-4115.215	-4122.909	7.693986	17.50633	5.831211
548	0	-4110.617	-4119.13	8.512802	19.84954	5.793108
549	1	-4094.336	-4105.138	10.80222	21.43652	5.648077
550	0	-4086.3	-4105.953	19.65342	20.79776	5.237744
551	1	-4122.687	-4125.714	3.02705	21.41433	6.011754
552	0	-4094.092	-4105.787	11.6955	20.15995	5.629934
553	1	-4107.808	-4117.643	9.835138	17.81281	5.717336
554	0	-4101.138	-4111.663	10.52484	20.46966	5.683078
555	1	-4108.047	-4120.831	12.78381	17.88782	5.554225
556	0	-4095.031	-4105.973	10.9424	17.37442	5.640845
557	1	-4088.224	-4105.302	17.07763	21.16489	5.358545
558	0	-4108.567	-4119.047	10.47929	16.55367	5.628084
559	1	-4097.451	-4110.424	12.9724	19.08649	5.56697
560	0	-4109.403	-4124.172	14.76956	17.76542	5.438422
561	1	-4092.151	-4105.99	13.83924	17.52791	5.48113
562	0	-4109.38	-4115.702	6.321296	20.92203	5.87485
563	1	-4095.113	-4106.338	11.2247	20.22209	5.652498
564	0	-4106.946	-4117.68	10.73437	21.5926	5.646913
565	1	-4095.929	-4102.818	6.889651	18.36197	5.887635
566	0	-4095.131	-4116.801	21.66951	20.21524	5.135907
567	1	-4095.385	-4111.2	15.8154	20.69303	5.423171
568	0	-4102.108	-4114.49	12.38122	20.56801	5.591025
569	1	-4114.104	-4128.935	14.83142	17.65414	5.430239
570	0	-4091.929	-4107.831	15.90194	22.6489	5.384352
571	1	-4100.791	-4112.261	11.47011	17.63985	5.620164
572	0	-4111.186	-4130.887	19.70111	19.18655	5.21699
573	1	-4089.268	-4100.722	11.45436	18.62523	5.642874
574	0	-4086.06	-4099.858	13.79859	21.16799	5.513419
575	1	-4093.773	-4103.742	9.968572	18.25946	5.718545
576	0	-4092.653	-4103.232	10.5788	20.16987	5.685187
577	1	-4095.81	-4114.262	18.45228	22.30507	5.278598
578	0	-4100.024	-4110.103	10.07856	22.20273	5.657593
579	1	-4104.088	-4123.396	19.30848	21.17159	5.253105
580	0	-4093.419	-4108.724	15.30528	20.37838	5.450063
581	1	-4098.725	-4114.173	15.44759	19.54999	5.442323
582	0	-4087.449	-4101.653	14.20486	18.80787	5.498522
583	1	-4111.089	-4125.004	13.91501	20.87773	5.512545
584	0	-4084.486	-4100.287	15.80119	18.32583	5.401209
585	1	-4098.953	-4115.504	16.5503	24.10512	5.312208
586	0	-4107.614	-4110.445	2.831455	20.85564	6.044301
587	1	-4082.82	-4108.619	25.79828	20.5938	4.939139
588	0	-4098.208	-4109.862	11.65335	21.7827	5.599169
589	1	-4093.621	-4104.565	10.94402	19.40143	5.673225
590	0	-4098.996	-4107.663	8.667152	18.68572	5.79273
591	1	-4094.669	-4106.616	11.94716	20.11344	5.617926
592	0	-4106.596	-4119.421	12.82493	19.51974	5.576462
593	1	-4100.222	-4120.482	20.26035	23.51133	5.173748
594	0	-4091.385	-4110.122	18.73712	20.93963	5.281348
595	1	-4103.259	-4118.151	14.89164	18.69461	5.459799
596	0	-4102.389	-4118.149	15.76046	25.57099	5.287983
597	1	-4113.699	-4119.937	6.238775	20.38011	5.894925
598	0	-4111.225	-4117.624	6.399301	18.28411	5.914115
599	1	-4089.708	-4102.641	12.9325	17.43798	5.529093
600	0	-4099.033	-4115.015	15.98207	18.61181	5.39944
601	1	-4102.577	-4108.186	5.608221	16.39063	5.915005
602	0	-4097.916	-4115.97	18.05376	19.6797	5.310675
603	1	-4099.717	-4112.956	13.23834	22.39277	5.509783
604	0	-4103.85	-4118.687	14.83678	17.69886	5.431862
605	1	-4119.312	-4123.927	4.615319	18.32657	6.011596
606	0	-4103.387	-4112.473	9.086051	19.04335	5.770687
607	1	-4082.192	-4104.225	22.033	20.47695	5.120943
608	0	-4095.974	-4109.397	13.42306	19.83546	5.54577
609	1	-4112.31	-4124.412	12.10204	20.52457	5.605243
610	0	-4094.271	-4109.925	15.65446	20.65761	5.431232
611	1	-4099.307	-4119.219	19.91198	19.07617	5.203104
612	0	-4095.456	-4108.668	13.21202	17.38336	5.510622
613	1	-4102.453	-4117.79	15.33646	20.60001	5.447098
614	0	-4100.23	-4118.374	18.14422	21.8589	5.300061
615	1	-4108.085	-4121.671	13.58644	19.85989	5.537479
616	0	-4099.573	-4115.03	15.45776	17.58452	5.391519
617	1	-4104.385	-4117.825	13.44016	18.33844	5.530344
618	0	-4113.257	-4122.728	9.470673	17.84355	5.738486
619	1	-4109.619	-4125.985	16.36658	19.24548	5.391673
620	0	-4103.541	-4116.327	12.78592	19.09458	5.576801
621	1	-4098.352	-4112.983	14.63028	19.32191	5.482596
622	0	-4107.917	-4116.906	8.988975	20.52893	5.756822
623	1	-4092.201	-4107.731	15.53066	22.32945	5.408986
624	0	-4087.287	-4099.522	12.23534	20.37854	5.600708
625	1	-4096.842	-4118.967	22.12514	19.68348	5.103878
626	0	-4108.963	-4125.355	16.39216	18.60727	5.377285
627	1	-4096.923	-4107.619	10.69589	18.14182	5.676574
628	0	-4118.015	-4130.642	12.62683	20.87098	5.574363
629	1	-4113.657	-4117.418	3.761357	16.49718	6.031844
630	0	-4097.448	-4116.629	19.18112	19.21766	5.244806
631	1	-4103.957	-4113.493	9.536651	19.09186	5.746972
632	0	-4113.926	-4119.67	5.74388	19.58595	5.938008
633	1	-4095.784	-4108.717	12.93275	19.34647	5.570545
634	0	-4112.191	-4128.075	15.88405	18.30521	5.396042
635	1	-4099.906	-4114.349	14.44291	20.23512	5.493285
636	0	-4104.277	-4118.942	14.66491	19.81834	5.483148
637	1	-4103.205	-4113.138	9.932362	22.92088	5.63738
638	0	-4104.386	-4119.898	15.5122	18.4078	5.419363
639	1	-4107.648	-4125.026	17.37876	19.10972	5.33657
640	0	-4085.838	-4109.631	23.79383	20.046	5.027592
641	1	-4103.941	-4118.244	14.30243	22.47502	5.459976
642	0	-4103.552	-4113.282	9.729996	18.99394	5.73686
643	1	-4085.276	-4104.047	18.77098	18.22083	5.234863
644	0	-4094.34	-4112.061	17.72052	21.02209	5.329332
645	1	-4089.536	-4106.976	17.4406	21.9139	5.331324
646	0	-4100.901	-4109.554	8.652425	15.69726	5.680027
647	1	-4107.694	-4114.972	7.277769	17.64442	5.857917
648	0	-4107.803	-4118.219	10.41591	20.10889	5.694119
649	1	-4102.605	-4113.234	10.62965	18.56541	5.686542
650	0	-4102.218	-4112.457	10.23936	17.05086	5.668332
651	1	-4089.699	-4103.828	14.12866	21.50161	5.491601
652	0	-4107.726	-4113.799	6.073183	19.60178	5.920909
653	1	-4082.566	-4103.315	20.74903	20.43483	5.183357
654	0	-4129.821	-4133.871	4.049805	20.54488	5.996878
655	1	-4103.969	-4112.893	8.924284	17.62129	5.764018
656	0	-4120.29	-4131.59	11.30006	22.23003	5.601698
657	1	-4083.813	-4101.75	17.93738	19.51905	5.31454
658	0	-4113.671	-4126.181	12.51027	23.69044	5.496459
659	1	-4100.094	-4111.687	11.59376	21.29431	5.61464
660	0	-4101.812	-4113.567	11.75563	17.75924	5.60788
661	1	-4095.815	-4114.684	18.86927	20.1388	5.27395
662	0	-4101.393	-4109.643	8.249461	18.69464	5.815098
663	1	-4113.991	-4120.241	6.249488	15.57474	5.823715
664	0	-4110.414	-4120.735	10.32151	16.80223	5.651491
665	1	-4103.305	-4109.202	5.897512	17.43512	5.932465
666	0	-4102.516	-4114.828	12.31185	19.20551	5.602201
667	1	-4099.449	-4112.873	13.42352	22.86599	5.486865
668	0	-4095.756	-4107.948	12.19199	21.42461	5.583529
669	1	-4127.066	-4127.964	0.898267	16.05268	6.19049
670	0	-4108.45	-4118.848	10.39799	17.80923	5.685645
671	1	-4116.036	-4124.341	8.304995	20.88369	5.78109
672	0	-4107.243	-4117.309	10.06566	21.9572	5.666453
673	1	-4103.054	-4114.276	11.22222	19.0879	5.658672
674	0	-4105.946	-4117.934	11.98711	17.61332	5.589922
675	1	-4118.678	-4124.112	5.433705	16.96905	5.947798
676	0	-4102.802	-4114.181	11.37962	18.67128	5.647411
677	1	-4120.426	-4130.719	10.29327	18.77057	5.706284
678	0	-4109.186	-4124.431	15.24476	20.53876	5.452021
679	1	-4096.137	-4111.171	15.03411	21.62824	5.447093
680	0	-4088.73	-4103.069	14.33944	20.91299	5.491736
681	1	-4107.666	-4117.36	9.6942	19.0759	5.738735
682	0	-4095.062	-4113.002	17.93936	18.87268	5.301671
683	1	-4126.788	-4130.952	4.164225	19.34537	6.023803
684	0	-4114.488	-4136.738	22.25031	20.80319	5.112911
685	1	-4101.78	-4115.693	13.91341	19.47863	5.520542
686	0	-4100.665	-4115.562	14.89714	23.65814	5.396829
687	1	-4105.592	-4117.804	12.21169	19.35772	5.607834
688	0	-4089.232	-4106.755	17.52243	22.88131	5.307227
689	1	-4110.953	-4119.708	8.754364	20.32179	5.772693
690	0	-4110.885	-4114.794	3.909069	17.54754	6.047883
691	1	-4118.122	-4129.015	10.89224	19.25923	5.676116
692	0	-4094.709	-4111.267	16.55799	20.13831	5.388717
693	1	-4115.592	-4122.722	7.129784	19.40309	5.869799
694	0	-4097.802	-4110.669	12.86717	19.51637	5.574295
695	1	-4107.044	-4123.341	16.29625	20.75312	5.399508
696	0	-4114.03	-4119.907	5.877217	15.36208	5.830207
697	1	-4105.136	-4117.581	12.44449	19.33699	5.59576
698	0	-4097.845	-4113.703	15.8581	19.8204	5.42295
699	1	-4116.751	-4128.926	12.17518	17.78682	5.585145
700	0	-4097.901	-4108.087	10.18639	15.98918	5.606957
701	1	-4102.198	-4111.028	8.830663	20.42736	5.766754
702	0	-4093.56	-4101.691	8.130692	18.93902	5.821244
703	1	-4090.696	-4101.622	10.9264	18.75558	5.672434
704	0	-4112.015	-4125.875	13.85942	19.92455	5.523593
705	1	-4103.958	-4114.426	10.46872	22.03483	5.645592
706	0	-4106.996	-4116.904	9.907997	19.58968	5.725371
707	1	-4091.666	-4103.627	11.96111	19.79211	5.619728
708	0	-4118.532	-4134.055	15.52331	19.5307	5.438307
709	1	-4110.32	-4118.19	7.870193	23.29275	5.710795
710	0	-4110.334	-4113.656	3.321763	17.1972	6.076801
711	1	-4095.446	-4111.776	16.33055	23.56438	5.339227
712	0	-4107.986	-4116.868	8.881547	18.93274	5.781602
713	1	-4106.776	-4120.883	14.10658	20.54713	5.507353
714	0	-4108.953	-4123.682	14.72951	20.78233	5.474673
715	1	-4100.547	-4113.659	13.11143	19.18346	5.560423
716	0	-4114.148	-4124.523	10.3753	21.79637	5.657421
717	1	-4104.667	-4114.955	10.28753	17.18337	5.671183
718	0	-4090.242	-4103.735	13.49357	17.60632	5.504109
719	1	-4100.985	-4111.67	10.68473	16.5221	5.613731
720	0	-4098.125	-4112.235	14.11051	19.7487	5.51112
721	1	-4108.847	-4122.139	13.2921	19.47112	5.55242
722	0	-4109.114	-4121.261	12.14678	19.53521	5.611184
723	1	-4107.925	-4115.117	7.191945	25.08464	5.649466
724	0	-4097.675	-4110.031	12.35656	20.23249	5.596418
725	1	-4090.572	-4110.636	20.06406	23.53473	5.181522
726	0	-4084.29	-4105.503	21.21322	23.09514	5.141941
727	1	-4102.204	-4108.331	6.126952	21.03586	5.880363
728	0	-4098.375	-4118.366	19.99163	22.85166	5.199908
729	1	-4093.507	-4111.99	18.48285	19.09641	5.27849
730	0	-4101.879	-4110.684	8.804797	24.00428	5.638302
731	1	-4091.347	-4107.79	16.44255	18.16224	5.360559
732	0	-4097.896	-4110.425	12.52872	18.72387	5.586591
733	1	-4100.562	-4115.164	14.60176	18.51398	5.471416
734	0	-4096.998	-4104.177	7.179034	18.43911	5.872165
735	1	-4109.517	-4115.238	5.720852	21.77704	5.871748
736	0	-4089.351	-4104.688	15.33779	20.76417	5.445584
737	1	-4102.174	-4108.831	6.656865	19.70873	5.889276
738	0	-4110.704	-4110.295	-0.4096481	17.80898	6.292503
739	1	-4112.884	-4110.801	-2.083025	16.74344	6.389241
740	0	-4104.643	-4109.717	5.074273	20.27682	5.955086
741	1	-4130.499	-4130.738	0.2391289	17.05913	6.254909
742	0	-4108.707	-4112.805	4.098378	17.40527	6.035225
743	1	-4099.701	-4113.438	13.73725	19.54778	5.529803
744	0	-4100.852	-4111.978	11.12662	18.7269	5.661502
745	1	-4092.676	-4109.042	16.36571	24.36843	5.3106
746	0	-4109.374	-4116.586	7.212061	15.69257	5.771419
747	1	-4098.441	-4109.784	11.34353	21.07031	5.631618
748	0	-4097.785	-4101.642	3.856413	15.92878	5.99952
749	1	-4096.466	-4105.702	9.236073	18.57994	5.761701
750	0	-4087.638	-4103.985	16.34706	19.25167	5.392777
751	1	-4100.595	-4114.706	14.1103	20.51934	5.507448
752	0	-4106.909	-4118.578	11.6697	20.34095	5.628979
753	1	-4100.954	-4116.072	15.11808	19.86632	5.460366
754	0	-4097.561	-4108.226	10.66512	18.64982	5.685483
755	1	-4095.457	-4109.912	14.45458	17.85642	5.459659
756	0	-4115.957	-4123.628	7.671095	20.93463	5.809967
757	1	-4092.682	-4111.243	18.56152	19.33166	5.279321
758	0	-4102.709	-4115.534	12.82537	19.40231	5.576258
759	1	-4102.822	-4107.746	4.924063	16.29124	5.952119
760	0	-4097.921	-4110.161	12.23967	22.84235	5.539461
761	1	-4084.112	-4100.023	15.91138	21.337	5.411259
762	0	-4098.716	-4115.844	17.12836	20.29168	5.360618
763	1	-4097.202	-4106.876	9.674198	14.14511	5.421256
764	0	-4114.436	-4127.074	12.63853	18.03031	5.566534
765	1	-4100.025	-4106.661	6.636019	18.13684	5.900323
766	0	-4125.149	-4140.837	15.68811	19.11705	5.425151
767	1	-4104.051	-4105.663	1.61211	18.53956	6.172652
768	0	-4107.131	-4118.983	11.85246	21.30407	5.602264
769	1	-4127.284	-4131.092	3.80754	19.05354	6.047702
770	0	-4105.213	-4115.169	9.956461	23.86594	5.596522
771	1	-4092.056	-4107.776	15.72008	18.88616	5.419524
772	0	-4106.548	-4111.294	4.746341	19.57436	5.989187
773	1	-4105.215	-4115.268	10.05264	20.09819	5.712339
774	0	-4102.527	-4111.711	9.183438	20.94636	5.737422
775	1	-4105.258	-4109.748	4.490467	19.34093	6.007023
776	0	-4114.741	-4129.634	14.8933	18.64653	5.458698
777	1	-4095.944	-4108.37	12.4261	22.13755	5.553789
778	0	-4105.979	-4118.931	12.95189	18.28116	5.555671
779	1	-4088.416	-4106.198	17.78221	21.04718	5.326213
780	0	-4116.013	-4125.372	9.359146	21.35936	5.717688
781	1	-4107.213	-4114.511	7.298206	18.68289	5.865995
782	0	-4122.294	-4127.241	4.946323	18.23143	5.993595
783	1	-4096.266	-4110.334	14.06856	20.3088	5.511286
784	0	-4090.479	-4104.013	13.53437	19.24052	5.538801
785	1	-4092.911	-4109.415	16.50423	19.22048	5.384143
786	0	-4087.393	-4100.703	13.31039	20.71649	5.543903
787	1	-4108.221	-4119.464	11.24306	19.54948	5.65739
788	0	-4099.705	-4116.44	16.73553	22.56116	5.349681
789	1	-4099.58	-4108.929	9.349606	18.80544	5.756665
790	0	-4094.406	-4109.131	14.72548	19.8946	5.480133
791	1	-4096.311	-4102.697	6.38644	16.6972	5.881534
792	0	-4107.38	-4116.033	8.652617	15.12428	5.624954
793	1	-4097.666	-4111.668	14.00198	19.40384	5.515623
794	0	-4087.356	-4101.533	14.17688	21.58668	5.487607
795	1	-4113.756	-4123.371	9.615098	16.83217	5.695002
796	0	-4108.414	-4119.59	11.17663	18.23201	5.651871
797	1	-4108.505	-4116.575	8.069877	19.01054	5.824195
798	0	-4098.06	-4116.092	18.03223	22.36168	5.296321
799	1	-4123.405	-4132.504	9.098857	19.24469	5.76931
800	0	-4098.625	-4105.098	6.472522	18.70642	5.910107
801	1	-4116.006	-4126.923	10.91689	17.20249	5.635377
802	0	-4084.303	-4096.362	12.05834	19.34134	5.615735
803	1	-4096.967	-4112.002	15.03468	22.30378	5.431851
804	0	-4100.215	-4107.077	6.861244	18.97986	5.887996
805	1	-4119.352	-4134.148	14.7959	19.39916	5.474672
806	0	-4087.891	-4099.888	11.99723	21.82925	5.5821
807	1	-4104.693	-4113.568	8.875127	17.10803	5.750573
808	0	-4092.458	-4110.314	17.85539	22.92896	5.291513
809	1	-4106.239	-4119.964	13.72459	19.53151	5.530406
810	0	-4088.963	-4108.509	19.54594	21.58324	5.238919
811	1	-4120.917	-4129.512	8.595096	16.58682	5.743662
812	0	-4082.322	-4103.42	21.09822	17.56044	5.069166
813	1	-4107.602	-4116.14	8.538032	18.20655	5.796307
814	0	-4094.255	-4112.509	18.25394	18.11492	5.258816
815	1	-4111.734	-4116.216	4.482351	17.63982	6.016299
816	0	-4121.106	-4126.304	5.197434	22.64391	5.857215
817	1	-4101.287	-4111.698	10.41167	18.86594	5.700506
818	0	-4102.163	-4110.501	8.337864	19.20352	5.809133
819	1	-4104.774	-4115.227	10.45265	18.62446	5.696649
820	0	-4128.143	-4135.776	7.632793	16.93571	5.816929
821	1	-4091.748	-4107.975	16.22717	23.3061	5.351613
822	0	-4089.627	-4104.726	15.09895	17.63544	5.414248
823	1	-4117.18	-4124.618	7.437802	17.31688	5.840986
824	0	-4111.376	-4127.876	16.50059	20.74749	5.389701
825	1	-4099.387	-4115.807	16.42026	22.25015	5.370926
826	0	-4093.901	-4108.024	14.12291	24.22089	5.408433
827	1	-4095.895	-4108.842	12.94673	22.68751	5.513589
828	0	-4081.026	-4100.609	19.58332	19.9	5.23602
829	1	-4098.811	-4110.7	11.88874	23.02077	5.548413
830	0	-4091.218	-4106.985	15.76735	18.74036	5.413992
831	1	-4093.947	-4104.225	10.2786	24.45409	5.556432
832	0	-4104.68	-4120.452	15.77176	24.49999	5.330086
833	1	-4112.909	-4120.87	7.961053	21.6695	5.772685
834	0	-4103.74	-4113.515	9.774152	20.20037	5.724587
835	1	-4104.831	-4117.657	12.8254	17.76021	5.547676
836	0	-4097.721	-4107.428	9.706663	18.35116	5.734089
837	1	-4112.755	-4123.951	11.19576	16.80943	5.599855
838	0	-4098.132	-4108.483	10.35097	19.29576	5.70414
839	1	-4100.847	-4111.909	11.06165	20.66636	5.6534
840	0	-4098.847	-4113.612	14.76405	19.66022	5.477772
841	1	-4107.195	-4116.847	9.652737	20.27613	5.7293
842	0	-4112.992	-4125.224	12.23244	19.00091	5.605163
843	1	-4092.061	-4105.634	13.57297	17.31575	5.486643
844	0	-4104.345	-4116.62	12.2744	19.39187	5.604643
845	1	-4087.612	-4101.324	13.71173	21.29824	5.515103
846	0	-4101.314	-4105.864	4.549632	18.96202	6.010027
847	1	-4082.387	-4097.945	15.55804	19.52744	5.436504
848	0	-4093.47	-4106.853	13.38275	20.00675	5.547156
849	1	-4091.296	-4102.941	11.64463	17.33108	5.598648
850	0	-4103.061	-4110.808	7.746596	20.57635	5.816144
851	1	-4101.665	-4103.596	1.931036	17.28674	6.158686
852	0	-4109.556	-4115.333	5.777074	15.17078	5.81951
853	1	-4103.109	-4117.963	14.85425	20.31322	5.472575
854	0	-4100.034	-4109.679	9.645097	19.07383	5.741311
855	1	-4093.485	-4106.033	12.54751	20.04162	5.588651
856	0	-4094.239	-4112.229	17.98997	20.86732	5.317414
857	1	-4096.845	-4105.263	8.417662	22.40447	5.724602
858	0	-4091.905	-4108.365	16.46059	21.2636	5.386488
859	1	-4109.173	-4118.535	9.362121	21.69934	5.70707
860	0	-4110.994	-4119.023	8.02909	20.93857	5.792754
861	1	-4092.263	-4111.067	18.80367	23.01926	5.248071
862	0	-4095.371	-4102.246	6.874606	15.74418	5.796843
863	1	-4098.156	-4108.487	10.33105	18.93863	5.705061
864	0	-4104.331	-4123.565	19.23375	21.08396	5.257085
865	1	-4101.408	-4113.989	12.58146	19.64193	5.588823
866	0	-4104.883	-4120.612	15.72891	20.29977	5.42956
867	1	-4092.07	-4098.655	6.584624	20.47919	5.875309
868	0	-4116.43	-4122.084	5.654152	19.89868	5.936009
869	1	-4089.272	-4110.904	21.63213	17.91517	5.061176
870	0	-4102.474	-4112.233	9.758645	17.48581	5.712633
871	1	-4102.008	-4110.373	8.365609	19.26164	5.807289
872	0	-4097.995	-4117.87	19.87542	22.82302	5.205566
873	1	-4101.051	-4107.928	6.877613	20.7736	5.852747
874	0	-4091.62	-4107.29	15.67026	19.70003	5.431901
875	1	-4088.869	-4104	15.13137	23.29357	5.399033
876	0	-4082.701	-4093.079	10.37859	22.14157	5.646145
877	1	-4089.982	-4106.6	16.61768	21.42221	5.376993
878	0	-4106.608	-4115.227	8.6184	17.84394	5.786258
879	1	-4089.077	-4102.614	13.53689	19.61799	5.540161
880	0	-4083.409	-4099.879	16.47016	20.13421	5.393074
881	1	-4081.185	-4102.66	21.47529	21.48969	5.149974
882	0	-4094.742	-4110.457	15.71463	22.74208	5.390108
883	1	-4089.863	-4107.196	17.33296	20.81299	5.34923
884	0	-4099.617	-4115.983	16.36616	22.43608	5.369083
885	1	-4101.444	-4113.767	12.3227	22.08183	5.560094
886	0	-4085.164	-4098.417	13.25343	20.05827	5.553331
887	1	-4108.219	-4111.144	2.925226	17.07704	6.09779
888	0	-4100.357	-4115.913	15.55575	18.86046	5.427736
889	1	-4113.426	-4117.832	4.406464	24.99474	5.765716
890	0	-4104.459	-4113.711	9.252107	16.03674	5.668923
891	1	-4096.219	-4115.167	18.94772	20.14951	5.270129
892	0	-4089.041	-4107.427	18.38572	19.2995	5.287812
893	1	-4098.495	-4108.257	9.762059	20.56688	5.718389
894	0	-4088.323	-4106.159	17.83536	17.68962	5.261958
