Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4640	-4121.037	-4130.162	9.125063	18.34521	5.765719
4650	-4097.088	-4111.166	14.07726	19.34428	5.511371
4660	-4091.448	-4104.468	13.02011	21.88654	5.533762
4670	-4106.137	-4116.3	10.16291	22.32815	5.64942
4680	-4099.893	-4119.056	19.1628	20.50431	5.261182
4690	-4098.756	-4116.723	17.96703	20.7394	5.319048
4700	-4103.133	-4116.617	13.48351	23.70922	5.454674
4710	-4110.717	-4118.451	7.734129	16.24743	5.777025
4720	-4110.969	-4119.442	8.472926	17.26324	5.779488
4730	-4113.568	-4124.495	10.92751	19.67827	5.672797
4740	-4111.66	-4121.394	9.733627	19.55605	5.734549
4750	-4122.656	-4132.185	9.529788	17.2348	5.717224
4760	-4121.68	-4133.212	11.53202	23.612	5.540941
4770	-4087.596	-4106.502	18.9059	20.73063	5.273789
4780	-4104.686	-4119.337	14.65049	18.53243	5.469214
4790	-4120.144	-4127.906	7.761619	17.5762	5.828996
4800	-4108.252	-4118.458	10.20556	21.96916	5.659692
4810	-4110.903	-4122.916	12.01269	16.91383	5.557122
4820	-4119.658	-4126.982	7.324245	18.74863	5.864506
4830	-4098.091	-4115.485	17.39406	23.72586	5.289228
4840	-4100.306	-4114.549	14.2425	23.97676	5.412806
4850	-4103.743	-4117.254	13.51106	18.81874	5.535567
4860	-4098.554	-4112.048	13.49466	20.20247	5.540391
4870	-4102.069	-4117.8	15.73114	19.97721	5.429744
4880	-4103.815	-4115.499	11.68372	19.70071	5.634259
4890	-4094.894	-4111.572	16.67809	18.56937	5.360863
4900	-4110.091	-4121.883	11.79154	16.73004	5.55979
4910	-4110.298	-4123.607	13.3088	22.70479	5.497083
4920	-4131.704	-4139.687	7.983332	16.15188	5.755689
4930	-4096.881	-4115.48	18.59833	21.25058	5.286057
4940	-4107.132	-4122.257	15.12435	20.64375	5.457018
4950	-4076.8	-4100.083	23.28384	21.99288	5.064257
4960	-4086.173	-4103.673	17.49976	20.33086	5.342355
4970	-4109.824	-4119.058	9.234156	18.46435	5.760934
4980	-4100.259	-4112.134	11.87438	18.81262	5.622478
4990	-4078.392	-4103.346	24.95373	22.67254	4.984489
5000	-4081.326	-4099.56	18.23372	18.67746	5.280507
5010	-4098.052	-4111.909	13.85756	21.83537	5.496732
5020	-4099.38	-4116.796	17.41597	21.33359	5.340783
5030	-4115.965	-4128.01	12.04498	18.49839	5.609266
5040	-4106.87	-4115.292	8.421952	17.22196	5.781072
5050	-4105.519	-4114.772	9.253256	16.44457	5.695868
5060	-4120.421	-4122.804	2.383771	17.83767	6.135656
5070	-4098.843	-4110.167	11.32358	19.71378	5.652461
5080	-4089.656	-4103.509	13.85367	20.50896	5.520062
5090	-4102.205	-4108.34	6.134817	16.84242	5.902137
5100	-4095.619	-4111.997	16.37736	20.7649	5.395513
5110	-4106.948	-4124.291	17.3433	19.79454	5.347812
5120	-4098.122	-4110.623	12.50141	20.51698	5.585888
5130	-4115.007	-4122.847	7.840009	17.37914	5.819537
5140	-4078.273	-4097.655	19.38261	18.21559	5.201065
5150	-4091.86	-4105.56	13.69991	19.58096	5.531787
5160	-4096.905	-4109.641	12.7357	20.10883	5.578758
5170	-4094.209	-4110.664	16.45491	19.10604	5.384852
5180	-4092.352	-4110.106	17.75392	21.71825	5.320065
5190	-4104.413	-4110.966	6.55233	24.43847	5.709633
5200	-4089.974	-4110.858	20.88378	19.61545	5.165612
5210	-4082.62	-4106.398	23.77855	23.57709	5.022925
5220	-4111.271	-4124.525	13.25415	18.07693	5.533749
5230	-4090.721	-4103.881	13.15987	19.33748	5.558766
5240	-4089.341	-4105.864	16.52272	20.13401	5.390464
5250	-4109.548	-4123.396	13.84745	23.26871	5.455007
5260	-4078.368	-4094.674	16.30543	23.3925	5.345637
5270	-4094.159	-4109.052	14.8931	17.61406	5.424967
5280	-4100.187	-4111.806	11.61849	22.28136	5.585738
5290	-4091.743	-4106.411	14.66802	17.89806	5.449272
5300	-4100.207	-4110.37	10.16302	15.85554	5.597558
5310	-4100.221	-4109.661	9.439909	19.46829	5.750282
5320	-4099.345	-4108.537	9.192467	17.54591	5.746747
5330	-4098.633	-4110.423	11.79078	21.24989	5.606419
5340	-4107.66	-4120.317	12.65704	19.1087	5.583648
5350	-4091.79	-4113.722	21.93216	22.84084	5.115164
5360	-4111.213	-4117.774	6.56096	17.71212	5.899664
5370	-4111.265	-4126.859	15.59428	24.5512	5.33539
5380	-4118.573	-4126.911	8.338239	21.86848	5.748324
5390	-4104.578	-4117.047	12.46928	19.49905	5.594685
5400	-4090.99	-4106.291	15.30132	17.67313	5.404475
5410	-4100.993	-4112.072	11.07889	18.24805	5.657529
5420	-4091.946	-4109.769	17.82283	19.14577	5.314075
5430	-4090.874	-4109.578	18.70468	18.06046	5.231481
5440	-4098.168	-4111.653	13.48502	21.48668	5.521858
5450	-4099.085	-4113.497	14.4115	16.53456	5.389109
5460	-4101.613	-4110.81	9.196735	17.79137	5.7527
5470	-4093.765	-4102.288	8.522962	20.32352	5.784044
5480	-4093.484	-4105.544	12.06005	20.88995	5.601165
5490	-4084.565	-4100.809	16.24474	17.73447	5.353969
5500	-4110.015	-4118.782	8.767176	18.18251	5.783421
5510	-4105.397	-4117.104	11.70689	23.83158	5.524598
5520	-4103.315	-4118.046	14.73114	18.67899	5.468068
5530	-4109.483	-4121.219	11.73586	18.28925	5.622347
5540	-4101.994	-4111.171	9.176685	18.07743	5.759319
5550	-4103.031	-4115.275	12.24323	19.57233	5.606195
5560	-4091.652	-4107.492	15.83942	19.78663	5.423752
5570	-4081.166	-4096.953	15.78763	19.47029	5.424246
5580	-4100.088	-4113.772	13.68354	20.76501	5.525242
5590	-4097.598	-4115.234	17.6357	18.69413	5.313002
5600	-4091.844	-4103.514	11.66985	19.79228	5.634444
5610	-4095.997	-4106.312	10.31525	22.95404	5.619383
5620	-4106.373	-4122.705	16.33126	22.57409	5.367279
5630	-4082.347	-4102.507	20.16004	20.26646	5.211012
5640	-4092.167	-4106.558	14.39157	21.88372	5.471165
5650	-4099.105	-4109.672	10.56764	21.4252	5.65933
5660	-4095.565	-4110.141	14.57584	17.6394	5.444082
5670	-4092.469	-4104.078	11.60912	18.74416	5.635918
5680	-4090.386	-4101.834	11.44832	19.8344	5.645334
5690	-4098.754	-4109.161	10.40705	22.95642	5.615292
5700	-4100.414	-4108.576	8.161977	16.68813	5.774765
5710	-4095.223	-4107.297	12.07328	20.87244	5.600858
5720	-4097.608	-4105.957	8.3493	18.50652	5.809093
5730	-4101.091	-4107.139	6.047834	16.26966	5.882001
5740	-4117.11	-4123.363	6.253518	17.29125	5.908751
5750	-4101.032	-4115.352	14.3195	22.21108	5.466366
5760	-4108.012	-4120.522	12.5101	19.46837	5.59258
5770	-4107.054	-4119.305	12.25162	20.50493	5.598233
5780	-4093.523	-4113.88	20.35719	22.41298	5.191561
5790	-4104.134	-4112.502	8.367976	18.3362	5.806913
5800	-4102.346	-4116.123	13.77753	20.62789	5.522449
5810	-4109.072	-4127.221	18.14863	21.64159	5.302917
5820	-4095.789	-4107	11.21136	18.56377	5.655188
5830	-4095.895	-4108.234	12.33942	19.20055	5.600744
5840	-4111.181	-4117.524	6.342951	16.38191	5.869739
5850	-4108.27	-4114.728	6.458389	20.10122	5.891103
5860	-4094.281	-4107.654	13.37341	19.02977	5.545414
5870	-4096.973	-4111.682	14.70876	20.84946	5.474876
5880	-4097.672	-4110.722	13.05017	20.26269	5.561866
5890	-4110.236	-4123.942	13.70655	19.38481	5.530755
5900	-4102.928	-4115.918	12.98937	17.81518	5.540339
5910	-4101.52	-4117.877	16.35703	16.21915	5.24366
5920	-4112.742	-4111.819	-0.9234513	19.33179	6.287247
5930	-4088.988	-4108.811	19.82257	18.99295	5.205474
5940	-4089.254	-4107.845	18.59119	22.28686	5.2727
5950	-4095.312	-4106.198	10.88595	19.97859	5.672264
5960	-4104.123	-4113.204	9.081494	20.88422	5.743895
5970	-4089.9	-4110.372	20.47181	21.18334	5.198124
5980	-4081.198	-4100.549	19.35052	20.77376	5.252326
5990	-4090.317	-4103.692	13.37537	23.67001	5.460708
6000	-4089.656	-4098.182	8.525315	21.9424	5.737137
6010	-4094.537	-4105.718	11.18022	21.67429	5.623992
6020	-4085.914	-4102.587	16.67352	19.28816	5.376364
6030	-4100.633	-4111.703	11.07008	19.30181	5.666869
6040	-4100.322	-4114.93	14.60768	22.38518	5.448837
6050	-4099.107	-4117.929	18.82228	18.11639	5.227508
6060	-4104.649	-4116.057	11.40862	19.58961	5.648769
6070	-4098.61	-4113.351	14.74118	18.96572	5.472612
6080	-4112.675	-4121.184	8.509237	17.33906	5.779807
6090	-4127.098	-4133.524	6.426606	19.6213	5.90254
6100	-4115.172	-4127.408	12.23538	20.90114	5.592566
6110	-4103.894	-4114.292	10.39832	19.61931	5.700136
6120	-4091.169	-4110.252	19.08285	23.79694	5.21607
6130	-4089.665	-4103.297	13.63118	20.76349	5.527784
6140	-4094.245	-4110.547	16.30195	21.93505	5.38287
6150	-4102.156	-4112.331	10.17553	20.42393	5.700979
6160	-4111.212	-4122.383	11.17032	20.75863	5.646397
6170	-4095.026	-4110.659	15.63304	23.67994	5.364995
6180	-4118.743	-4125.861	7.117349	17.33303	5.859923
6190	-4091.405	-4108.171	16.7656	19.94107	5.37781
6200	-4105.632	-4112.068	6.436353	16.14756	5.851214
6210	-4108.345	-4119.869	11.52433	15.26176	5.451318
6220	-4095.794	-4115.966	20.1724	18.38391	5.16519
6230	-4102.535	-4120.666	18.13103	22.01755	5.298144
6240	-4110.535	-4119.934	9.399387	21.23622	5.719341
6250	-4121.194	-4122.981	1.787348	21.81626	6.050454
6260	-4098.498	-4110.614	12.11597	18.47388	5.605021
6270	-4105.935	-4121.587	15.65232	18.26504	5.407446
6280	-4087.532	-4106.707	19.17571	21.9359	5.251847
6290	-4089.389	-4112.648	23.25923	22.36054	5.062584
6300	-4102.96	-4107.546	4.586567	20.42602	5.974561
6310	-4090.052	-4103.067	13.01433	18.9275	5.563258
6320	-4111.191	-4117.773	6.582397	19.58437	5.895222
6330	-4098.485	-4117.506	19.02105	20.20963	5.266886
6340	-4102.319	-4110.747	8.428552	21.38455	5.760462
6350	-4096.788	-4109.266	12.47817	21.27983	5.573423
6360	-4091.089	-4103.024	11.93534	17.86303	5.600937
6370	-4096.719	-4107.675	10.9561	17.74256	5.652418
6380	-4114.832	-4129.188	14.35617	20.37278	5.496679
6390	-4102.043	-4109.917	7.874143	16.42269	5.778538
6400	-4128.669	-4129.838	1.169141	23.91419	5.961822
6410	-4098.258	-4109.714	11.45586	21.55466	5.614512
6420	-4092.831	-4100.489	7.658209	18.3259	5.845554
6430	-4098.81	-4106.655	7.845095	20.26564	5.818682
6440	-4104.116	-4112.464	8.348487	19.28381	5.808012
6450	-4113.76	-4118.283	4.522978	19.74321	5.996728
6460	-4102.139	-4114.689	12.54993	19.3038	5.590207
6470	-4102.537	-4114.351	11.81401	20.35568	5.62169
6480	-4079.694	-4096.873	17.17904	19.73661	5.355638
6490	-4086.339	-4100.511	14.17202	18.34438	5.490588
6500	-4112.005	-4127.416	15.41149	20.35024	5.444984
6510	-4112.454	-4123.207	10.75352	19.59088	5.682203
6520	-4104.776	-4113.826	9.049518	18.26591	5.768955
6530	-4083.555	-4103.359	19.80377	21.68796	5.225987
6540	-4106.54	-4114.523	7.982942	16.96034	5.797228
6550	-4102.881	-4112.465	9.583813	16.52489	5.680525
6560	-4105.332	-4118.934	13.60193	22.99068	5.474991
6570	-4104.123	-4123.426	19.30257	18.29811	5.208994
6580	-4115.717	-4125.135	9.417821	20.93513	5.726517
6590	-4106.329	-4114.389	8.060315	15.12454	5.664144
6600	-4088.765	-4103.855	15.09017	22.74927	5.417361
6610	-4096.423	-4112.631	16.20729	19.26867	5.400272
6620	-4120.384	-4126.192	5.807551	19.73628	5.931807
6630	-4089.447	-4103.935	14.4876	18.82927	5.483854
6640	-4093.995	-4104.738	10.74371	19.85139	5.680699
6650	-4097.59	-4107.741	10.15153	21.8745	5.665213
6660	-4101.926	-4115.352	13.42669	17.17448	5.488037
6670	-4108.967	-4119.026	10.05944	17.20912	5.685485
6680	-4110.039	-4117.695	7.655448	15.80268	5.751752
6690	-4090.61	-4105.556	14.94621	18.96969	5.461863
6700	-4102.102	-4119.915	17.81286	19.28802	5.317292
6710	-4099.263	-4115.595	16.33203	18.37701	5.373872
6720	-4095.196	-4116.994	21.79801	23.15434	5.115521
6730	-4104.271	-4124.157	19.88614	18.52229	5.186311
6740	-4113.283	-4124.049	10.76642	18.64601	5.680015
6750	-4107.809	-4116.697	8.888044	20.75149	5.756516
6760	-4127.171	-4127.261	0.08976706	14.91741	6.175423
6770	-4117.432	-4129.619	12.18747	18.97105	5.607302
6780	-4117.108	-4126.541	9.432701	19.21002	5.752098
6790	-4104.156	-4120.603	16.44677	19.71307	5.392578
6800	-4095.518	-4117.505	21.98747	20.50258	5.123406
6810	-4093.822	-4109.342	15.52071	21.29176	5.430266
6820	-4102.998	-4114.583	11.58426	18.45473	5.633506
6830	-4106.615	-4115.166	8.550464	19.4499	5.796148
6840	-4102.074	-4115.271	13.19773	19.67088	5.557435
6850	-4089.472	-4108.356	18.88496	25.93448	5.152088
6860	-4098.505	-4113.312	14.80686	22.82586	5.427563
6870	-4098.891	-4114.757	15.86578	22.20637	5.396856
6880	-4108.738	-4120.75	12.01143	22.24319	5.569291
6890	-4115.136	-4128.639	13.50397	19.27417	5.540604
6900	-4101.825	-4115.667	13.84194	19.64969	5.524661
6910	-4098.861	-4112.125	13.26402	17.80965	5.52473
6920	-4103.82	-4125.109	21.28922	19.3728	5.139284
6930	-4093.681	-4104.885	11.20409	19.70751	5.658563
6940	-4110.381	-4115.746	5.365583	16.23699	5.922268
6950	-4107.599	-4118.201	10.60183	18.37623	5.685675
6960	-4105.193	-4120.616	15.4235	20.64665	5.442503
6970	-4082.933	-4100.295	17.36142	18.13357	5.308833
6980	-4080.511	-4093.687	13.17596	15.92599	5.414185
6990	-4089.988	-4097.796	7.808707	22.05371	5.765592
7000	-4096.614	-4107.984	11.37053	19.50772	5.651008
7010	-4086.841	-4103.222	16.38101	21.26326	5.390234
7020	-4088.224	-4110.468	22.24401	19.88871	5.102103
7030	-4080.163	-4097.408	17.24525	19.85191	5.353192
7040	-4085.767	-4101.629	15.86235	19.75986	5.422469
7050	-4094.817	-4105.856	11.03859	17.89283	5.651921
7060	-4110.162	-4123.267	13.10549	16.8368	5.48792
7070	-4095.143	-4108.71	13.5674	19.68305	5.538645
7080	-4094.285	-4110.335	16.04975	20.40337	5.413443
7090	-4106.48	-4118.595	12.11534	19.5264	5.612806
7100	-4093.408	-4107.818	14.40915	19.46396	5.49501
7110	-4092.494	-4117.566	25.07242	19.62593	4.952399
7120	-4083.594	-4101.673	18.07912	22.6074	5.289132
7130	-4100.922	-4106.465	5.5429	17.99208	5.959831
7140	-4087.555	-4107.584	20.02978	22.67042	5.201704
7150	-4096.396	-4116.019	19.62347	23.76837	5.194124
7160	-4102.474	-4122.71	20.23668	23.18555	5.182271
7170	-4091.768	-4110.688	18.92018	22.23796	5.258779
7180	-4113.214	-4127.661	14.4469	20.54454	5.490814
7190	-4103.425	-4113.468	10.0428	18.63038	5.718702
7200	-4109.086	-4114.754	5.667954	18.39898	5.954157
7210	-4102.861	-4118.517	15.65566	20.1832	5.43346
7220	-4111.53	-4125.326	13.79662	20.27502	5.524936
7230	-4122.878	-4131.849	8.970892	22.08369	5.711817
7240	-4129.058	-4136.969	7.911144	18.13661	5.830015
7250	-4092.429	-4105.068	12.6391	19.58338	5.585961
7260	-4104.939	-4110.733	5.794293	18.90328	5.944934
7270	-4083.411	-4095.592	12.18065	20.21639	5.605286
7280	-4103.537	-4114.755	11.21741	22.98731	5.578835
7290	-4109.441	-4114.65	5.20839	18.59673	5.978387
7300	-4093.086	-4106.224	13.13802	18.6054	5.552139
7310	-4116.027	-4122.241	6.213767	21.07208	5.875018
7320	-4102.488	-4119.389	16.90154	19.79504	5.370133
7330	-4091.647	-4110.393	18.74628	18.17445	5.234245
7340	-4103.231	-4116.467	13.23605	19.89791	5.554987
7350	-4102.273	-4118.503	16.22977	19.04401	5.395569
7360	-4105.35	-4115.529	10.1789	18.97581	5.713189
7370	-4100.171	-4113.364	13.19308	17.83278	5.529508
7380	-4107.074	-4129.646	22.572	20.29767	5.092429
7390	-4104.199	-4111.909	7.709595	20.9115	5.8088
7400	-4115.885	-4121.66	5.774785	18.18475	5.948005
7410	-4098.047	-4108.412	10.36496	18.63001	5.701407
7420	-4089.64	-4102.873	13.23288	19.41095	5.555284
7430	-4102.569	-4114.675	12.10609	17.31868	5.571484
7440	-4113.683	-4125.136	11.45231	17.31001	5.608875
7450	-4097.986	-4111.235	13.24893	19.49318	5.554688
7460	-4104.25	-4123.066	18.81627	21.31593	5.27529
7470	-4091.502	-4107.508	16.00557	20.79957	5.413124
7480	-4100.562	-4114.035	13.47265	19.17277	5.541509
7490	-4094.578	-4106.856	12.27784	18.74387	5.600237
7500	-4093.167	-4114.601	21.43382	19.29333	5.129707
7510	-4101.901	-4113.496	11.59408	20.9004	5.623263
7520	-4097.303	-4109.521	12.21797	19.46418	5.607586
7530	-4120.31	-4122.914	2.604019	16.66489	6.107161
7540	-4103.025	-4118.951	15.926	21.33725	5.41057
7550	-4102.237	-4112.923	10.68618	18.76945	5.685344
7560	-4098.387	-4109.423	11.03606	21.44553	5.636931
7570	-4105.498	-4117.314	11.81531	19.14729	5.627859
7580	-4106.773	-4116.116	9.342636	18.63448	5.756308
7590	-4102.816	-4120.987	18.17117	23.96058	5.249449
7600	-4101.189	-4114.745	13.55634	19.72677	5.539197
7610	-4099.413	-4108.419	9.005717	24.17259	5.622002
7620	-4084.708	-4100.449	15.74148	20.63069	5.42722
7630	-4099.552	-4113.757	14.20473	19.0503	5.50198
7640	-4084.702	-4101.751	17.04932	20.57909	5.364027
7650	-4091.73	-4108.863	17.13344	18.61636	5.337708
7660	-4103.659	-4113.583	9.924625	17.46924	5.702608
7670	-4113.297	-4125.049	11.75187	16.04772	5.513956
7680	-4091.619	-4102.82	11.20098	22.09265	5.610552
7690	-4104.428	-4111.216	6.787253	17.92449	5.889909
7700	-4110.652	-4112.267	1.614613	16.30399	6.155714
7710	-4101.111	-4117.172	16.06095	20.93706	5.409178
7720	-4099.538	-4111.443	11.9054	22.02861	5.580576
7730	-4090.721	-4109.023	18.30214	20.42477	5.303084
7740	-4107.399	-4112.798	5.399419	17.08096	5.953012
7750	-4109.327	-4116.138	6.811595	15.78164	5.803618
7760	-4110.795	-4121.213	10.41799	16.30893	5.616099
7770	-4093.246	-4115.339	22.09248	21.25391	5.121629
7780	-4102.981	-4121.411	18.43033	21.45353	5.292054
7790	-4093.843	-4107.238	13.39504	20.94029	5.536455
7800	-4089.956	-4104.717	14.76059	20.53659	5.475613
7810	-4100.127	-4119.914	19.78693	18.53994	5.19234
7820	-4108.918	-4127.313	18.39463	24.19462	5.232898
7830	-4114.704	-4123.64	8.93554	21.84633	5.721772
7840	-4111.227	-4115.494	4.267476	17.64249	6.028507
7850	-4114.307	-4119.027	4.719997	17.16338	5.994742
7860	-4095.296	-4105.374	10.07761	20.67995	5.700729
7870	-4097.286	-4114.798	17.51211	20.39212	5.341771
7880	-4092.678	-4109.513	16.8358	19.5169	5.370952
7890	-4094.065	-4105.889	11.82449	18.29971	5.617706
7900	-4110.805	-4116.552	5.74698	20.9111	5.902667
7910	-4106.437	-4110.608	4.171254	17.62818	6.03382
7920	-4106.889	-4114.975	8.085479	20.25144	5.807121
7930	-4100.015	-4110.186	10.17096	20.42323	5.701216
7940	-4105.279	-4116.361	11.08274	21.87381	5.622663
7950	-4117.559	-4120.21	2.651832	19.44618	6.099514
7960	-4099.15	-4111.084	11.93374	22.76634	5.555516
7970	-4094.629	-4108.614	13.98505	20.7124	5.511386
7980	-4122.45	-4127.505	5.055178	19.71177	5.970477
7990	-4101.511	-4115.151	13.6397	20.46046	5.531002
8000	-4108.947	-4120.159	11.21262	16.89105	5.603237
8010	-4088.227	-4104.289	16.06164	20.83016	5.410162
8020	-4099.117	-4107.133	8.016265	19.00401	5.827043
8030	-4116.132	-4121.961	5.82898	18.11041	5.944689
8040	-4103.791	-4111.793	8.001927	19.69965	5.821161
8050	-4094.645	-4102.504	7.859921	16.34097	5.774811
8060	-4101.864	-4109.581	7.717575	16.67691	5.800876
8070	-4109.941	-4119.064	9.123452	17.82321	5.757514
8080	-4087.15	-4101.053	13.90342	16.87636	5.44302
8090	-4082.169	-4100.286	18.11712	19.09049	5.297511
8100	-4105.979	-4110.986	5.006776	16.3653	5.950542
8110	-4098.773	-4117.956	19.18267	22.33864	5.245275
8120	-4096.149	-4111.297	15.14822	20.32219	5.458061
8130	-4105.936	-4114.149	8.213101	17.27298	5.794849
8140	-4108.254	-4114.52	6.265695	18.87331	5.920215
8150	-4120.342	-4124.671	4.329095	21.54583	5.945519
8160	-4096.874	-4111.921	15.04787	26.52123	5.273682
8170	-4091.303	-4102.592	11.28871	20.40236	5.646804
8180	-4098.71	-4115.555	16.84475	18.73219	5.356294
8190	-4081.465	-4104.767	23.30235	19.73414	5.045327
8200	-4089.322	-4101.703	12.38114	19.98504	5.597379
8210	-4115.868	-4122.908	7.040305	19.89064	5.866504
8220	-4098.905	-4113.138	14.23272	19.39771	5.503694
8230	-4094.197	-4106.183	11.98548	18.40466	5.610895
8240	-4095.798	-4114.14	18.34238	19.71939	5.296493
8250	-4101.954	-4119.944	17.99069	21.39769	5.313169
8260	-4095.653	-4110.1	14.44743	17.97428	5.464305
8270	-4100.062	-4114.979	14.9167	17.43808	5.415312
8280	-4109.436	-4116.713	7.276909	18.42011	5.86679
8290	-4108.784	-4116.211	7.427218	17.70151	5.850558
8300	-4101.785	-4112.667	10.88154	23.23674	5.58374
8310	-4094.9	-4106.79	11.89024	23.05883	5.546956
8320	-4101.775	-4114.247	12.47195	18.89362	5.591584
8330	-4126.512	-4136.178	9.665266	22.07924	5.680529
8340	-4102.389	-4117.91	15.52082	22.29182	5.410346
8350	-4083.551	-4102.41	18.85836	19.22869	5.26184
8360	-4082.438	-4094.38	11.94204	19.90126	5.619995
8370	-4091.183	-4099.994	8.810647	17.3363	5.762336
8380	-4099.522	-4110.58	11.05804	20.59992	5.65479
8390	-4096.671	-4115.081	18.40905	21.88158	5.287614
8400	-4108.888	-4116.338	7.449992	23.12716	5.736426
8410	-4107.614	-4116.613	8.998786	19.75756	5.769846
8420	-4133.172	-4138.652	5.479849	19.65741	5.950062
8430	-4099.777	-4107.454	7.676481	20.17948	5.828877
8440	-4087.089	-4111.038	23.94931	21.44918	5.034795
8450	-4105.41	-4116.48	11.07008	16.78749	5.60613
8460	-4098.148	-4110.473	12.32498	21.09663	5.584508
8470	-4106.652	-4117.52	10.8687	19.58974	5.676329
8480	-4099.793	-4120.238	20.44455	20.51923	5.19875
8490	-4100.73	-4110.413	9.682401	18.76796	5.738817
8500	-4095.295	-4106.71	11.41522	23.49968	5.550422
8510	-4097.664	-4114.526	16.86264	18.51483	5.349324
8520	-4093.486	-4110.183	16.69609	21.25314	5.37554
8530	-4096.425	-4113.465	17.03968	20.7653	5.363615
8540	-4117.42	-4121.841	4.420691	17.20526	6.013066
8550	-4094.637	-4103.854	9.217364	17.16778	5.732876
8560	-4108.089	-4121.95	13.86102	24.61474	5.403383
8570	-4102.135	-4112.354	10.21923	15.48952	5.560544
8580	-4108.491	-4118.495	10.00397	20.53121	5.707335
8590	-4094.787	-4111.514	16.72772	22.17946	5.358607
8600	-4095.266	-4113.12	17.85414	20.60561	5.32487
8610	-4094.555	-4105.078	10.52246	18.73421	5.693818
8620	-4081.723	-4098.51	16.78675	18.85755	5.362401
8630	-4082.369	-4096.762	14.39272	19.76991	5.496854
8640	-4108.902	-4119.515	10.61304	22.26449	5.631437
8650	-4113.82	-4121.427	7.606934	23.28161	5.722609
8660	-4098.051	-4106.287	8.235606	19.27606	5.813927
8670	-4088.587	-4108.586	19.99906	22.3588	5.208412
8680	-4107.503	-4124.822	17.31895	19.52574	5.346307
8690	-4104.126	-4119.566	15.43956	17.58479	5.392567
8700	-4109.215	-4121.84	12.62488	20.8315	5.575129
8710	-4111.206	-4120.015	8.808865	21.29933	5.74527
8720	-4095.071	-4105.663	10.59256	16.9254	5.641657
8730	-4103.923	-4122.103	18.17936	22.91186	5.277792
8740	-4106.099	-4120.19	14.09054	20.57868	5.507807
8750	-4097.906	-4108.891	10.98512	20.44483	5.661001
8760	-4100.522	-4118.481	17.95918	25.04858	5.221543
8770	-4079.561	-4109.274	29.71256	24.96631	4.753749
8780	-4091.913	-4111.455	19.5423	21.06696	5.242516
8790	-4096.183	-4113.488	17.30484	22.00094	5.335972
8800	-4089.244	-4104.243	14.9994	18.0407	5.435958
8810	-4109.056	-4122.296	13.23964	20.98408	5.543139
8820	-4101.952	-4110.212	8.259806	16.59218	5.76415
8830	-4092.389	-4101.442	9.052833	19.27505	5.771536
8840	-4097.274	-4106.8	9.526044	24.14132	5.601931
8850	-4099.767	-4113.527	13.76009	19.60317	5.528758
8860	-4097.563	-4107.885	10.32244	19.28397	5.705648
8870	-4101.515	-4114.552	13.03705	19.29917	5.56495
8880	-4108.997	-4116.321	7.323991	20.34496	5.842527
8890	-4099.266	-4110.094	10.82829	20.94065	5.659022
8900	-4109.631	-4115.955	6.324077	22.13936	5.829355
8910	-4107.256	-4120.265	13.00859	20.78799	5.557393
8920	-4091.736	-4105.127	13.39164	18.76632	5.541156
8930	-4085.865	-4100.078	14.21303	19.3252	5.504215
8940	-4112.859	-4126.111	13.2524	17.03221	5.490595
8950	-4101.889	-4113.887	11.9978	19.53096	5.618818
8960	-4103.503	-4107.97	4.466572	18.61766	6.018113
8970	-4099.597	-4108.286	8.688778	18.87519	5.791828
8980	-4089.373	-4103.745	14.37249	24.70325	5.379021
8990	-4098.435	-4112.573	14.13816	19.49329	5.509071
9000	-4092.312	-4113.955	21.64294	19.72902	5.129312
9010	-4097.201	-4117.037	19.83621	21.83185	5.222966
9020	-4100.74	-4117.868	17.12788	20.84645	5.358869
9030	-4092.67	-4107.348	14.6779	18.66758	5.470686
9040	-4099.548	-4113.517	13.96924	18.59678	5.507292
9050	-4094.845	-4112.359	17.51471	21.36863	5.335755
9060	-4086.944	-4098.996	12.0522	20.30914	5.610567
9070	-4105.996	-4113.234	7.2383	16.64385	5.828119
9080	-4084.257	-4103.232	18.97448	22.10482	5.258503
9090	-4101.082	-4116.077	14.99443	19.77577	5.466432
9100	-4098.286	-4107.619	9.333405	16.0727	5.666482
9110	-4096.365	-4106.19	9.825011	19.23228	5.731614
9120	-4101.093	-4113.799	12.70562	19.04432	5.580624
9130	-4096.779	-4113.036	16.25738	17.32033	5.331879
9140	-4090.382	-4109.329	18.94661	18.48073	5.235527
9150	-4091.794	-4104.19	12.39532	20.39859	5.592612
9160	-4127.371	-4143.556	16.18503	19.08074	5.398554
9170	-4112.548	-4122.015	9.467505	16.82056	5.703211
9180	-4106.3	-4117.812	11.5127	15.94373	5.520149
9190	-4114.964	-4131.134	16.16982	20.17389	5.407989
9200	-4117.509	-4132.738	15.22827	22.48719	5.418461
9210	-4119.807	-4130.1	10.29273	17.93982	5.694688
9220	-4113.149	-4125.315	12.16632	20.79819	5.597732
9230	-4121.21	-4132.848	11.63812	18.42375	5.630087
9240	-4118.673	-4126.444	7.77106	16.50811	5.789358
9250	-4118.708	-4122.928	4.219958	18.01975	6.033425
9260	-4128.175	-4128.064	-0.1111316	17.48797	6.277077
9270	-4102.275	-4108.889	6.613822	19.62627	5.892914
9280	-4083.148	-4101.602	18.45308	24.24122	5.229012
