Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2480	-4036.421	-4047.379	10.95812	1.411056	17.52391	0.21125	0.57305	1.04474	2.17096	5.25713
2490	-4039.04	-4050.533	11.49282	1.154945	17.54477	0.166793	0.518837	1.02158	2.29279	5.227828
2500	-4027.94	-4046.763	18.82294	0.8397863	22.87676	0.103992	0.422672	0.967397	2.50594	4.953098
2510	-4054.39	-4060.884	6.494463	1.336195	18.3431	0.198873	0.558808	1.03916	2.20316	5.538211
2520	-4056.017	-4067.753	11.73633	1.088192	20.53339	0.154207	0.501745	1.0132	2.33085	5.291591
2530	-4063.334	-4071.017	7.68309	1.086407	20.7424	0.153865	0.501267	1.01296	2.33191	5.486837
2540	-4060.939	-4066.647	5.708279	1.553389	24.6153	0.233453	0.597208	1.05341	2.11593	5.458177
2550	-4045.585	-4048.241	2.6554	1.51419	18.51913	0.227506	0.590901	1.05124	2.13035	5.749247
2560	-4039.47	-4047.002	7.532402	1.290285	21.2179	0.191035	0.54947	1.0353	2.22419	5.487203
2570	-4038.986	-4054.312	15.32551	1.166208	23.0528	0.168876	0.521582	1.02288	2.28666	5.103037
2580	-4044.68	-4055.122	10.44205	1.094575	22.76961	0.155428	0.503443	1.01406	2.32707	5.322123
2590	-4038.32	-4058.259	19.93881	1.327109	21.32695	0.197337	0.556998	1.03842	2.20724	4.90356
2600	-4034.793	-4057.834	23.04151	0.8241104	21.79808	0.100678	0.416663	0.963418	2.51924	4.764188
2610	-4037.657	-4060.948	23.29123	0.6722716	20.1911	0.0682781	0.350148	0.914143	2.66743	4.718331
2620	-4056.555	-4066.986	10.43098	1.066138	17.48718	0.149958	0.495767	1.01015	2.34413	5.285179
2630	-4041.091	-4061.73	20.63813	0.848701	24.87133	0.105872	0.426027	0.969587	2.49852	4.84666
2640	-4035.478	-4058.655	23.17695	1.218674	24.8539	0.178421	0.53388	1.02853	2.25917	4.744862
2650	-4034.318	-4050.979	16.66036	1.060771	21.74685	0.148918	0.494286	1.00938	2.34741	5.057084
2660	-4062.761	-4064.027	1.266752	1.000658	19.64469	0.137085	0.47695	1.00011	2.38586	5.818463
2670	-4032.637	-4047.585	14.94813	0.795119	16.9721	0.0945197	0.405161	0.955593	2.54473	4.98644
2680	-4025.269	-4045.853	20.58481	1.034703	23.19088	0.143826	0.48694	1.00552	2.36371	4.873778
2690	-4040.549	-4054.833	14.28427	1.131222	22.18516	0.162368	0.512928	1.01874	2.30596	5.161962
2700	-4038.318	-4041.171	2.853502	1.7277	25.5451	0.258453	0.622537	1.0614	2.05761	5.527996
2710	-4058.274	-4064.792	6.518661	1.036073	20.40243	0.144095	0.487332	1.00573	2.36284	5.547141
2720	-4046.394	-4053.815	7.42096	1.011544	19.63892	0.139251	0.480194	1.00189	2.37867	5.505173
2730	-4036.715	-4053.636	16.92149	1.126645	22.35875	0.161508	0.511767	1.01818	2.30854	5.041774
2740	-4037.523	-4059.389	21.86589	0.8285065	21.75598	0.101609	0.418363	0.964551	2.51548	4.81779
2750	-4056.501	-4070.888	14.38705	1.134673	20.70361	0.163015	0.513799	1.01917	2.30402	5.163469
2760	-4031.905	-4050.814	18.90964	1.625888	24.31472	0.244131	0.608252	1.05703	2.09058	4.928088
2770	-4027.247	-4040.268	13.02084	1.505181	21.83818	0.226122	0.589417	1.05072	2.13374	5.223443
2780	-4026.261	-4050.984	24.72312	0.9918828	25.21058	0.135331	0.474298	0.998642	2.39173	4.67744
2790	-4045.513	-4066.842	21.32977	1.087885	22.01453	0.154148	0.501662	1.01316	2.33103	4.843852
2800	-4031.493	-4046.345	14.85136	1.213429	23.43259	0.177478	0.532686	1.02799	2.26185	5.116121
2810	-4047.772	-4048.07	0.2983077	1.119798	16.7472	0.160218	0.510019	1.01732	2.31244	5.840843
2820	-4032.737	-4050.234	17.49647	1.394444	21.79037	0.208546	0.569989	1.04357	2.17789	5.018582
2830	-4025.791	-4054.359	28.56712	0.7862822	23.95398	0.0926365	0.401552	0.95308	2.55273	4.531635
2840	-4028.776	-4058.744	29.96812	0.8030757	26.80402	0.0962131	0.408369	0.957803	2.53761	4.450185
2850	-4036.492	-4060.037	23.54534	0.7326857	23.93849	0.0811791	0.378552	0.936404	2.60386	4.741421
2860	-4023.702	-4053.876	30.1745	0.680664	23.48496	0.0700638	0.354262	0.917487	2.65819	4.462542
2870	-4020.567	-4054.373	33.80616	0.6526388	25.90115	0.0641153	0.3403	0.905969	2.68962	4.314615
2880	-4036.751	-4057.79	21.03932	1.058225	22.19354	0.148423	0.493579	1.00902	2.34898	4.857491
2890	-4038.936	-4054.761	15.82523	0.9014786	24.7943	0.116901	0.444995	0.981543	2.45656	5.042315
2900	-4052.234	-4065.329	13.09436	0.9504994	21.87732	0.126974	0.46135	0.991288	2.42039	5.219628
2910	-4052.668	-4054.63	1.962616	1.233063	18.51293	0.180993	0.537119	1.02997	2.25192	5.786617
2920	-4058.601	-4067.602	9.000877	1.302971	19.08451	0.19322	0.552099	1.0364	2.21828	5.418568
2930	-4038.63	-4053.929	15.29967	1.125626	19.11205	0.161316	0.511508	1.01805	2.30912	5.089426
2940	-4041.028	-4057.304	16.27635	1.006613	20.81163	0.138271	0.478731	1.00109	2.38191	5.073105
2950	-4049.217	-4060.789	11.57111	1.257067	17.51755	0.185242	0.542401	1.03228	2.24008	5.221778
2960	-4040.038	-4065.869	25.83017	0.984715	22.65244	0.133894	0.472109	0.99742	2.39658	4.645635
2970	-4025.792	-4054.24	28.44717	0.7268924	23.2123	0.0799392	0.375947	0.93444	2.60967	4.534875
2980	-4037.634	-4061.706	24.07248	1.078187	21.84464	0.152285	0.499054	1.01184	2.33682	4.717449
2990	-4025.674	-4056.513	30.83832	0.8707719	26.16679	0.110505	0.43414	0.974788	2.48057	4.426267
3000	-4021.4	-4047.244	25.84414	0.8900263	25.55059	0.114523	0.441004	0.979087	2.46539	4.627907
3010	-4035.34	-4053.371	18.03167	1.097028	24.52836	0.155897	0.504092	1.01438	2.32563	4.959518
3020	-4035.071	-4050.609	15.5382	0.929291	25.00687	0.122638	0.454416	0.987219	2.43573	5.047807
3030	-4035.927	-4055.455	19.52744	1.190934	20.77497	0.173406	0.527476	1.02562	2.2735	4.916329
3040	-4030.763	-4052.481	21.71769	0.743983	25.04497	0.083597	0.383564	0.940137	2.5927	4.799957
3050	-4024.305	-4045.831	21.52572	0.9795629	25.45421	0.132858	0.470522	0.996529	2.40009	4.799065
3060	-4054.835	-4058.511	3.67593	1.611638	17.93447	0.242064	0.606142	1.05636	2.09544	5.684163
3070	-4041.059	-4055.597	14.53813	1.057707	20.93568	0.148322	0.493435	1.00894	2.3493	5.156963
3080	-4065.149	-4080.262	15.11329	0.8355872	22.44932	0.103106	0.421077	0.966348	2.50947	5.121521
3090	-4048.608	-4057.813	9.204835	1.146283	23.01827	0.165184	0.5167	1.02056	2.29755	5.369538
3100	-4035.019	-4041.602	6.583232	1.186834	19.63237	0.172659	0.526511	1.02517	2.27566	5.547828
3110	-4046.096	-4051.452	5.356363	1.22433	17.28121	0.179434	0.53516	1.0291	2.25631	5.56673
3120	-4028.014	-4040.247	12.2321	0.9953588	18.68304	0.136027	0.475352	0.999227	2.38939	5.237762
3130	-4053.355	-4060.593	7.238335	1.431851	22.35979	0.2146	0.576805	1.04616	2.16244	5.474826
3140	-4050.07	-4065.062	14.99241	1.4977	20.77569	0.224967	0.588173	1.05029	2.13657	5.134626
3150	-4048.691	-4062.737	14.0458	1.460967	20.96438	0.219229	0.581928	1.04804	2.1508	5.180498
3160	-4040.792	-4052.025	11.2337	1.07047	20.03408	0.150796	0.496954	1.01076	2.34149	5.314695
3170	-4033.065	-4039.439	6.374036	0.9526008	22.50184	0.127402	0.462026	0.99168	2.41889	5.509215
3180	-4047.399	-4060.346	12.94631	1.444423	21.59579	0.216608	0.579036	1.04698	2.15737	5.229364
3190	-4078.011	-4076.249	-1.761989	1.08634	19.55254	0.153852	0.501249	1.01295	2.33195	5.974557
3200	-4056.684	-4060.522	3.83862	0.8756543	17.99724	0.111526	0.435899	0.975899	2.47668	5.676538
3210	-4044.184	-4057.297	13.11262	1.430516	21.34143	0.214386	0.576567	1.04607	2.16298	5.223548
3220	-4069.782	-4065.597	-4.184857	1.179499	17.76888	0.171318	0.524772	1.02437	2.27954	6.122399
3230	-4072.454	-4069.112	-3.34279	1.516762	18.64185	0.2279	0.591323	1.05139	2.12939	6.071878
3240	-4059.571	-4068.089	8.517426	1.683676	18.72748	0.252354	0.616525	1.05961	2.07152	5.437548
3250	-4042.457	-4047.756	5.299567	1.380125	24.2142	0.206196	0.567306	1.04253	2.18397	5.492113
3260	-4055.872	-4073.364	17.49232	1.337332	20.34612	0.199065	0.559033	1.03925	2.20266	5.008348
3270	-4032.049	-4054.327	22.27819	1.025441	21.38842	0.142002	0.484268	1.00409	2.36964	4.794723
3280	-4023.245	-4048.326	25.08143	0.8804359	21.71375	0.112525	0.43761	0.976973	2.47289	4.669349
3290	-4031.524	-4060.648	29.12369	1.089734	23.06747	0.154503	0.502156	1.01341	2.32993	4.504614
3300	-4049.427	-4071.425	21.99827	1.133161	21.24234	0.162732	0.513418	1.01898	2.30487	4.805791
3310	-4053.689	-4069.119	15.42973	1.456831	23.95513	0.218576	0.581209	1.04778	2.15243	5.08005
3320	-4037.815	-4060.664	22.84962	1.128251	26.04543	0.16181	0.512176	1.01838	2.30764	4.734377
3330	-4040.089	-4066.838	26.74884	0.9085413	21.69617	0.118364	0.447424	0.983023	2.45119	4.592224
3340	-4018.203	-4058.944	40.74023	0.6058361	23.01282	0.054314	0.315501	0.884267	2.74592	3.999354
3350	-4020.407	-4052.952	32.545	0.7282387	26.44906	0.0802274	0.376555	0.9349	2.60832	4.358209
3360	-4041.404	-4066.522	25.11811	0.7583243	20.21437	0.0866652	0.389798	0.944703	2.57883	4.628732
3370	-4035.916	-4051.46	15.54361	1.580984	24.55941	0.237566	0.601504	1.05484	2.10609	5.060124
3380	-4019.634	-4045.362	25.7283	0.8904353	26.06735	0.114608	0.441148	0.979176	2.46507	4.623442
3390	-4042.234	-4068.918	26.68395	0.8086135	22.23599	0.0973903	0.410579	0.959313	2.53272	4.603695
3400	-4047.457	-4061.057	13.59986	1.100768	20.91567	0.15661	0.505077	1.01488	2.32343	5.201782
3410	-4049.016	-4057.531	8.515271	1.063838	21.37071	0.149513	0.495133	1.00982	2.34553	5.43849
3420	-4040.591	-4055.163	14.57208	1.399785	21.26306	0.209418	0.570979	1.04395	2.17565	5.155348
3430	-4035.257	-4058.696	23.43893	0.8989675	23.47031	0.116381	0.444126	0.981011	2.45848	4.74943
3440	-4044.742	-4064.698	19.95644	1.215857	25.00741	0.177915	0.53324	1.02824	2.26061	4.871114
3450	-4018.093	-4052.67	34.57661	0.8886633	22.87439	0.114239	0.440525	0.978789	2.46645	4.264417
3460	-4033.538	-4064.883	31.34498	1.398355	21.90842	0.209185	0.570714	1.04385	2.17625	4.386221
3470	-4052.847	-4070.12	17.27328	0.842128	28.27997	0.104486	0.423558	0.967978	2.50398	4.870568
3480	-4028.14	-4055.962	27.82181	0.8730181	22.80779	0.110975	0.434951	0.975301	2.47877	4.559169
3490	-4033.673	-4060.497	26.82433	0.9160985	24.32319	0.119924	0.449995	0.984577	2.4455	4.602523
3500	-4053.71	-4072.206	18.49599	1.27072	23.32511	0.187635	0.545339	1.03355	2.23348	4.962091
3510	-4042.673	-4055.3	12.62682	1.23763	22.30222	0.181806	0.538136	1.03042	2.24964	5.234801
3520	-4024.563	-4050.44	25.87667	0.725989	22.46629	0.0797459	0.375539	0.934131	2.61058	4.642212
3530	-4016	-4046.47	30.4701	0.93363	23.30291	0.123528	0.455852	0.988069	2.43255	4.448546
3540	-4006.759	-4049.311	42.55242	0.5837932	25.29369	0.0497835	0.303143	0.87282	2.77425	3.971226
3550	-4034.416	-4071.016	36.6	0.8071502	26.60784	0.0970793	0.409997	0.958917	2.53401	4.204028
3560	-4016.722	-4064.417	47.6943	0.5582534	34.0925	0.0446287	0.288255	0.858429	2.80869	3.733324
3570	-3997.242	-4042.966	45.72409	0.6674961	28.43592	0.0672635	0.347782	0.912201	2.67275	3.864089
3580	-4031.602	-4054.804	23.20172	1.062234	26.08723	0.149201	0.49469	1.00959	2.34652	4.719919
3590	-4037.908	-4055.198	17.29008	0.9399602	21.00893	0.124824	0.45793	0.989293	2.42795	5.026082
3600	-4042.602	-4057.614	15.01194	1.079819	18.60612	0.152599	0.499495	1.01206	2.33584	5.085782
3610	-4044.466	-4055.43	10.9634	0.7739253	16.236	0.0899995	0.39642	0.94946	2.56412	5.158407
3620	-4051.447	-4053.709	2.261919	1.340713	19.31546	0.199634	0.559701	1.03952	2.20115	5.770649
3630	-4053.039	-4059.112	6.073283	1.422999	18.09128	0.213179	0.575217	1.04556	2.16604	5.555022
3640	-4041.004	-4045.456	4.452438	1.401463	20.30321	0.209691	0.571289	1.04407	2.17495	5.649863
3650	-4054.458	-4067.02	12.56254	1.044093	20.62005	0.145667	0.489615	1.00694	2.35778	5.251523
3660	-4042.959	-4063.902	20.94277	0.783224	21.19359	0.0919843	0.400291	0.952196	2.55553	4.854858
3670	-4052.101	-4061.429	9.327941	1.239115	24.25278	0.18207	0.538465	1.03056	2.2489	5.324377
3680	-4035.214	-4055.791	20.57629	1.028614	23.6849	0.142628	0.485187	1.00458	2.3676	4.868874
3690	-4023.091	-4052.963	29.87162	1.093436	23.86905	0.155211	0.503141	1.01391	2.32774	4.477003
3700	-4032.024	-4050.544	18.51982	0.5987704	18.55002	0.0528546	0.311588	0.88069	2.75487	4.894269
3710	-4058.889	-4067.497	8.607981	1.230906	19.94719	0.180609	0.536637	1.02975	2.253	5.445727
3720	-4042.413	-4061.819	19.40636	0.7792724	19.20277	0.0911411	0.398653	0.951042	2.55916	4.878445
3730	-4034.023	-4047.542	13.51901	1.671625	23.03685	0.250659	0.614836	1.05909	2.07541	5.181731
3740	-4038.268	-4044.699	6.431334	1.171456	18.70259	0.169842	0.522848	1.02347	2.28384	5.548555
3750	-4054.426	-4056.988	2.562022	1.507357	19.57656	0.226457	0.589776	1.05085	2.13292	5.753191
3760	-4059.398	-4062.13	2.732165	1.119007	17.02923	0.160069	0.509816	1.01722	2.31289	5.708692
3770	-4039.104	-4047.006	7.901601	1.180835	16.23802	0.171563	0.52509	1.02452	2.27883	5.347164
3780	-4046.64	-4054.813	8.173291	0.9144584	21.58132	0.119586	0.449439	0.984242	2.44673	5.450659
3790	-4038.483	-4049.613	11.13019	1.329015	20.77916	0.19766	0.557379	1.03858	2.20639	5.320513
3800	-4055.423	-4062.866	7.442656	1.352983	18.98744	0.201692	0.562104	1.04048	2.19572	5.499011
3810	-4061.317	-4061.475	0.1570963	1.232578	20.9194	0.180907	0.537011	1.02992	2.25216	5.84438
3820	-4057.055	-4065.381	8.325759	1.587521	20.10743	0.238531	0.602504	1.05517	2.10379	5.459736
3830	-4038.808	-4048.213	9.404954	0.8536259	17.66633	0.106908	0.42786	0.970774	2.49446	5.352828
3840	-4042.16	-4055.225	13.06496	1.196727	19.31223	0.174459	0.528831	1.02624	2.27047	5.21128
3850	-4050.493	-4070.045	19.5516	0.9223437	21.06383	0.121211	0.452098	0.985838	2.44085	4.919097
3860	-4028.412	-4054.216	25.80396	1.046638	22.45149	0.146165	0.490335	1.00732	2.35618	4.645326
3870	-4029.974	-4052.739	22.7651	1.158777	20.75143	0.167503	0.519776	1.02203	2.29069	4.759938
3880	-4059.672	-4068.094	8.421365	0.9548281	18.88216	0.127855	0.46274	0.992092	2.41731	5.445679
3890	-4054.142	-4065.23	11.08755	1.243214	18.01553	0.182797	0.539371	1.03096	2.24687	5.274571
3900	-4034.585	-4042.779	8.194086	0.9436369	18.27688	0.125575	0.459129	0.989995	2.4253	5.443648
3910	-4025.673	-4037.853	12.18028	1.18823	22.23106	0.172914	0.52684	1.02533	2.27492	5.25604
3920	-4048.755	-4052.659	3.90387	1.295197	19.72886	0.191882	0.550492	1.03573	2.22189	5.683607
3930	-4046.737	-4050.412	3.67446	1.159766	23.3166	0.167686	0.520017	1.02214	2.29016	5.597871
3940	-4036.933	-4053.001	16.06782	1.090614	21.74062	0.154671	0.502391	1.01353	2.32941	5.084357
3950	-4040.818	-4047.333	6.515002	1.412588	21.58004	0.211498	0.573329	1.04485	2.17033	5.527527
3960	-4055.615	-4055.051	-0.5643937	1.630831	16.78932	0.244844	0.608978	1.05726	2.08892	5.893978
3970	-4037.128	-4048.446	11.31818	1.423348	19.5769	0.213235	0.57528	1.04558	2.1659	5.305918
3980	-4034.03	-4042.664	8.633983	1.044259	21.81064	0.145699	0.489662	1.00696	2.35768	5.424887
3990	-4035.558	-4055.462	19.9038	0.7989531	25.63752	0.095336	0.406712	0.956664	2.54129	4.858213
4000	-4050.416	-4061.544	11.12788	0.9592442	24.43105	0.128752	0.464149	0.992904	2.41419	5.244266
4010	-4016.121	-4041.42	25.29953	0.912038	22.83829	0.119086	0.448617	0.983745	2.44855	4.669866
4020	-4035.975	-4051.684	15.70951	0.9624493	17.235	0.129402	0.465167	0.993488	2.41194	4.963932
4030	-4032.763	-4057.73	24.96696	0.8227035	23.0657	0.10038	0.416116	0.963052	2.52045	4.684812
4040	-4034.668	-4051.632	16.96486	1.047065	27.13083	0.146248	0.490455	1.00738	2.35592	4.923925
4050	-4032.582	-4054.544	21.96227	0.5981549	25.27485	0.0527277	0.311245	0.880375	2.75565	4.785653
4060	-4026.767	-4062.941	36.17386	0.6799985	23.18418	0.0699221	0.353938	0.917225	2.65892	4.201435
4070	-3994.738	-4044.236	49.49824	0.6431258	26.40477	0.0621073	0.335413	0.901821	2.70066	3.71663
4080	-4026.674	-4062.579	35.90421	0.5320762	28.39173	0.039476	0.272341	0.842274	2.84591	4.210096
4090	-4021.681	-4053.138	31.45677	0.9204216	23.84835	0.120815	0.451453	0.985452	2.44228	4.410484
4100	-4001.951	-4047.529	45.57787	0.5276886	24.35469	0.0386274	0.269608	0.839415	2.85235	3.832299
4110	-4012.042	-4055.121	43.07883	0.59691	30.83801	0.0524714	0.31055	0.879734	2.75724	3.930458
4120	-4016.861	-4060.395	43.53471	0.5582031	29.01544	0.0446186	0.288225	0.858399	2.80876	3.936944
4130	-4006.221	-4057.802	51.58087	0.6003659	35.29401	0.0531835	0.312476	0.881506	2.75284	3.600195
4140	-4027.169	-4054.857	27.68802	0.7106018	27.36618	0.0764541	0.36849	0.928735	2.62632	4.523684
4150	-4030.939	-4058.107	27.16771	0.8623965	22.79932	0.10875	0.431093	0.97285	2.48731	4.587786
4160	-4026.992	-4053.57	26.57817	1.066011	22.89376	0.149934	0.495732	1.01013	2.3442	4.61419
4170	-4050.075	-4070.099	20.02369	0.9081275	22.45002	0.118278	0.447282	0.982937	2.4515	4.902786
4180	-4043.136	-4060.282	17.14628	0.9580648	22.01899	0.128513	0.463774	0.992688	2.41503	5.033865
4190	-4043.049	-4055.536	12.48722	0.9121315	20.82303	0.119105	0.448649	0.983765	2.44848	5.255158
4200	-4054.751	-4069.736	14.98576	1.281248	24.18524	0.189469	0.547574	1.0345	2.22846	5.092837
4210	-4030.091	-4048.642	18.55125	0.8364805	23.61859	0.103294	0.421417	0.966572	2.50872	4.955431
4220	-4039.2	-4056.655	17.45473	1.056789	20.70847	0.148144	0.49318	1.00881	2.34987	5.015354
4230	-4048.738	-4062.39	13.65201	1.036418	21.77082	0.144162	0.487431	1.00578	2.36263	5.195197
4240	-4043.677	-4061.535	17.85789	1.640839	19.60924	0.246282	0.610436	1.05772	2.08556	4.972848
4250	-4039.355	-4053.375	14.02004	1.245283	19.89102	0.183163	0.539827	1.03116	2.24585	5.173565
4260	-4050.666	-4053.793	3.12719	1.313455	21.04303	0.195015	0.554243	1.03729	2.21345	5.699367
4270	-4064.921	-4063.271	-1.650717	1.180878	17.29019	0.171571	0.525101	1.02452	2.27881	5.972394
4280	-4071.585	-4078.197	6.611741	0.8313446	19.38683	0.102209	0.419454	0.965275	2.51306	5.545796
4290	-4054.273	-4058.798	4.525807	1.254952	19.25338	0.18487	0.541941	1.03208	2.24111	5.653423
4300	-4035.52	-4048.171	12.65096	1.167894	16.73921	0.169187	0.52199	1.02307	2.28575	5.102558
4310	-4027.423	-4040.282	12.85868	0.8305446	23.31474	0.10204	0.419147	0.965072	2.51374	5.204024
4320	-4032.73	-4043.102	10.37235	1.443753	22.82325	0.216501	0.578918	1.04694	2.15764	5.323848
4330	-4026.607	-4047.516	20.90886	1.1521	23.43844	0.166265	0.518138	1.02125	2.29435	4.857555
4340	-4051.105	-4071.602	20.4964	0.8020811	19.33907	0.0960015	0.407971	0.95753	2.5385	4.827615
4350	-4028.527	-4053.662	25.13534	1.188774	24.95586	0.173013	0.526968	1.02538	2.27463	4.664723
4360	-4024.966	-4050.505	25.53985	0.8317641	23.8755	0.102298	0.419615	0.965382	2.51271	4.65845
4370	-4028.38	-4048.931	20.55122	1.343726	25.05391	0.200141	0.560294	1.03975	2.19981	4.846341
4380	-4043.341	-4058.638	15.29612	1.239792	20.55488	0.18219	0.538615	1.03063	2.24857	5.118416
4390	-4030.612	-4048.4	17.78792	1.231848	20.24978	0.180777	0.536848	1.02985	2.25253	4.992044
4400	-4031.62	-4044.99	13.3703	1.714256	18.43406	0.256605	0.620726	1.06087	2.0618	5.167223
4410	-4044.604	-4055.772	11.16822	1.49532	21.07265	0.224599	0.587775	1.05015	2.13748	5.317031
4420	-4052.639	-4059.151	6.512294	1.00878	17.57634	0.138702	0.479375	1.00144	2.38048	5.513002
4430	-4039.137	-4059.899	20.76173	0.8864471	25.91643	0.113778	0.439743	0.978304	2.46818	4.817851
4440	-4041.301	-4047.143	5.842284	1.274682	21.84969	0.188327	0.546183	1.03391	2.23158	5.551854
4450	-4035.609	-4049.542	13.93262	1.065993	18.94186	0.14993	0.495727	1.01013	2.34421	5.155761
4460	-4035.038	-4055.613	20.57423	0.9423243	18.27512	0.125307	0.458702	0.989745	2.42625	4.766165
4470	-4063.71	-4062.209	-1.501604	1.197838	18.48016	0.174661	0.52909	1.02636	2.26989	5.973856
4480	-4068.129	-4061.752	-6.377801	1.255751	17.39229	0.185011	0.542115	1.03216	2.24072	6.246204
4490	-4075.051	-4062.064	-12.98661	1.200523	13.94829	0.175148	0.529714	1.02664	2.2685	6.523932
4500	-4071.747	-4062.697	-9.049883	1.247357	14.66719	0.18353	0.540282	1.03136	2.24483	6.313147
4510	-4074.212	-4071.463	-2.749542	1.373773	17.8049	0.205148	0.566102	1.04206	2.18669	6.041847
4520	-4033.41	-4050.137	16.72639	1.006131	22.19444	0.138175	0.478587	1.00101	2.38223	5.051817
4530	-4058.12	-4070.01	11.89003	0.894317	19.53554	0.115415	0.442507	0.980016	2.46206	5.276069
4540	-4040.95	-4058.931	17.98143	1.014513	18.27329	0.13984	0.481071	1.00236	2.37672	4.907933
4550	-4048.768	-4056.222	7.453333	1.019159	22.57766	0.140761	0.482436	1.0031	2.3737	5.459074
4560	-4057.636	-4058.36	0.7236613	1.294011	16.0534	0.191678	0.550246	1.03563	2.22245	5.777598
4570	-4045.513	-4055.791	10.2787	1.327638	21.50379	0.197427	0.557104	1.03846	2.20701	5.354212
4580	-4039.569	-4056.229	16.66067	1.066831	21.56038	0.150092	0.495957	1.01025	2.3437	5.057403
4590	-4038.818	-4056.449	17.63123	1.113085	20.19394	0.158949	0.508289	1.01647	2.31629	4.998708
4600	-4038.417	-4046.919	8.502423	1.373437	19.39837	0.205092	0.566038	1.04204	2.18683	5.448379
4610	-4055.089	-4065	9.910774	1.268631	17.04151	0.18727	0.544893	1.03336	2.23448	5.287972
4620	-4061.076	-4072.236	11.15993	1.148825	20.56663	0.165657	0.51733	1.02086	2.29615	5.319629
4630	-4057.274	-4063.232	5.958334	1.307958	18.2373	0.194075	0.553122	1.03683	2.21598	5.565056
4640	-4052.516	-4060.845	8.329282	1.396191	21.46104	0.208832	0.570313	1.0437	2.17716	5.445633
4650	-4051.125	-4066.012	14.88702	0.992658	21.85074	0.135487	0.474534	0.998773	2.39121	5.137893
4660	-4052.823	-4054.933	2.110254	1.3998	17.85337	0.20942	0.570982	1.04395	2.17565	5.769902
4670	-4047.994	-4042.083	-5.910657	1.488626	15.22718	0.22356	0.586652	1.04975	2.14004	6.145516
4680	-4092.679	-4078.203	-14.47612	2.139796	17.36466	0.30941	0.669101	1.07312	1.94836	6.712483
4690	-4050.389	-4050.841	0.4517173	1.039738	18.47218	0.144814	0.488379	1.00628	2.36052	5.868137
4700	-4061.546	-4058.751	-2.794575	1.808018	15.63319	0.269229	0.632912	1.06435	2.03351	5.971597
4710	-4049.149	-4059.916	10.7669	1.157091	20.10763	0.167191	0.519363	1.02183	2.29161	5.338332
4720	-4042.555	-4050.859	8.303659	1.35776	18.06555	0.20249	0.563031	1.04085	2.19363	5.430856
4730	-4026.831	-4040.244	13.4121	0.8535067	16.94156	0.106883	0.427816	0.970745	2.49456	5.074442
4740	-4031.517	-4046.567	15.04984	0.984849	24.10259	0.133921	0.47215	0.997443	2.39649	5.092279
4750	-4030.802	-4041.234	10.43196	1.1487	20.48307	0.165633	0.517299	1.02085	2.29622	5.355227
4760	-4049.17	-4054.683	5.512719	1.428757	19.00356	0.214104	0.576252	1.04595	2.1637	5.600779
4770	-4062.727	-4069.731	7.003694	1.310827	20.06564	0.194566	0.553708	1.03707	2.21466	5.525694
4780	-4043.804	-4056.742	12.93868	0.989026	22.92746	0.134759	0.473428	0.998158	2.39366	5.209261
4790	-4035.957	-4059.654	23.69746	0.7070315	24.39906	0.0756908	0.366829	0.927446	2.63003	4.730168
4800	-4050.665	-4065.185	14.51953	1.29733	21.19178	0.19225	0.550935	1.03592	2.2209	5.157935
4810	-4034.343	-4046.313	11.9703	1.169195	18.68874	0.169426	0.522304	1.02322	2.28505	5.251956
4820	-4031.089	-4050.157	19.06776	0.8501158	24.78747	0.106169	0.426555	0.969929	2.49735	4.91169
4830	-4040.111	-4052.521	12.40959	0.9300018	19.33669	0.122784	0.454651	0.987359	2.43521	5.245725
4840	-4021.078	-4043.928	22.85031	0.7832835	20.45745	0.091997	0.400316	0.952213	2.55547	4.748237
4850	-4024.866	-4047.027	22.16105	1.200337	26.47844	0.175114	0.529671	1.02662	2.26859	4.750055
4860	-4017.947	-4044.167	26.21958	0.7065489	26.60079	0.0755876	0.366604	0.927271	2.63054	4.594299
4870	-4034.645	-4053.367	18.72228	1.036493	21.08916	0.144177	0.487452	1.00579	2.36258	4.958712
4880	-4020.089	-4037.329	17.24065	0.9504657	20.85416	0.126968	0.461339	0.991282	2.42041	5.027172
4890	-4014.013	-4028.394	14.38088	1.069657	20.29451	0.150639	0.496732	1.01065	2.34198	5.160766
4900	-4041.751	-4055.223	13.47164	1.266684	24.68453	0.18693	0.544476	1.03318	2.23542	5.140662
4910	-4045.12	-4054.537	9.417143	0.8036033	23.51683	0.0963253	0.408581	0.957948	2.53715	5.345399
4920	-4041.174	-4049.469	8.29506	1.439047	17.305	0.215751	0.578086	1.04663	2.15953	5.397968
4930	-4051.577	-4056.834	5.257177	1.732081	18.67733	0.259052	0.623122	1.06157	2.05625	5.611018
4940	-4077.318	-4072.561	-4.757188	1.482501	17.86106	0.222607	0.585618	1.04938	2.1424	6.154549
4950	-4063.618	-4068.597	4.978639	0.901425	23.07335	0.11689	0.444977	0.981532	2.4566	5.551111
4960	-4061.816	-4074.417	12.60149	1.107099	20.081	0.157814	0.506735	1.0157	2.31975	5.246859
4970	-4043.471	-4052.813	9.341639	1.144517	18.41866	0.164854	0.516261	1.02035	2.29853	5.38531
